src,mt,labse_score,type,source_file,line_idx,comet_score,llm_decision,llm_reason
“But how?,「怎麼會呢？,0.8598194718000001,1:1,aligned_ch19.jsonl,217,0.8659967184,KEEP,High confidence score (Auto-Keep)
Then they’ll find Eric. He wonders what exactly it is they’re going to do to make Eric confess.,接著他們會去找艾瑞克，他不知道應該用什麼辦法才能讓艾瑞克坦承他所犯下的罪行。,0.7619282007,2:1,aligned_ch26.jsonl,173,0.8660312295,KEEP,High confidence score (Auto-Keep)
Those girls would still be alive.”,那些女孩還可以活著。」,0.9138257504,1:1,aligned_ch32.jsonl,105,0.866065979,KEEP,High confidence score (Auto-Keep)
If you hadn’t been cheating on me none of this would have happened.,「如果你沒有欺騙我，所有的這一切都不會發生。」,0.7810101509,1:1,aligned_ch22.jsonl,40,0.866094172,KEEP,High confidence score (Auto-Keep)
What have you done?,你做了什麼？,0.9633795023,1:1,aligned_ch24.jsonl,64,0.8660973310000001,KEEP,High confidence score (Auto-Keep)
We called your daughter.”,我們打電話叫來了你女兒。」,0.9412726760000001,1:1,aligned_ch0.jsonl,155,0.866110146,KEEP,High confidence score (Auto-Keep)
“I’m . . . I’m okay.”,「我……我沒事。」,0.9665483236,2:1,aligned_ch27.jsonl,106,0.8661296368,KEEP,High confidence score (Auto-Keep)
"Let’s discuss it in the morning, she said.",「明天早上再說吧。」她說。,0.7306373119,1:2,aligned_ch11.jsonl,37,0.8661447763000001,KEEP,High confidence score (Auto-Keep)
Then he sees all the subtle differences. The books are different. The computer is different.,不過他還是發現了一些微妙的差異，書和以前不太一樣了，電腦也不一樣。,0.6544589996,3:1,aligned_ch33.jsonl,112,0.8661485314,KEEP,High confidence score (Auto-Keep)
“I’ll explain it to you.”,「我會解釋給你聽的。」,0.9453997612,1:1,aligned_ch3.jsonl,97,0.8661510944,KEEP,High confidence score (Auto-Keep)
“Okay.”,「好吧。」,0.9424776435000001,1:1,aligned_ch24.jsonl,105,0.8661834002000001,KEEP,High confidence score (Auto-Keep)
"I hurt somebody, maybe even more than just one person.",我害了人，甚至不止一個人。,0.7728480101,1:1,aligned_ch6.jsonl,100,0.8662797213000001,KEEP,High confidence score (Auto-Keep)
And there’s no other car in the garage.,車庫裡也沒有其他車。,0.8554644585000001,1:1,aligned_ch30.jsonl,93,0.8663175702,KEEP,High confidence score (Auto-Keep)
Why can’t I buy myself a home and some private care?”,我為什麼不能給自己買棟房子，請個私人護理？」,0.866597712,1:1,aligned_ch1.jsonl,141,0.8663190603,KEEP,High confidence score (Auto-Keep)
What in the hell is wrong with them?,他們究竟怎麼了？,0.7337478399,1:1,aligned_ch12.jsonl,282,0.8663429022,KEEP,High confidence score (Auto-Keep)
They drive into the garage. Hans pushes the button to close the door behind them.,他們開車進入車庫，漢斯按下按鈕關上他們身後的門。,0.8970413208,2:1,aligned_ch30.jsonl,102,0.8663464785,KEEP,High confidence score (Auto-Keep)
“Jerry . . . there’s something you need to know.”,「傑瑞，有些事情你需要知道。」,0.9036573172000001,2:1,aligned_ch24.jsonl,114,0.8663568497,KEEP,High confidence score (Auto-Keep)
You saw Doctor Goodstory yesterday and again this morning.,昨天你見到古德斯特里醫生，今天早上又見到他。,0.849124372,1:1,aligned_ch17.jsonl,0,0.8663608432000001,KEEP,High confidence score (Auto-Keep)
Jerry nods. The decision made.,傑瑞點點頭，他做出決定了。,0.8760721684,2:1,aligned_ch28.jsonl,68,0.8663853407000001,KEEP,High confidence score (Auto-Keep)
Jerry was happy to hear from him.,接到他的電話，傑瑞很高興。,0.804255724,1:1,aligned_ch35.jsonl,20,0.866420269,KEEP,High confidence score (Auto-Keep)
"“Do you know where you are, Jerry?” a man asks.",「你知道自己在哪裡嗎，傑瑞？」一個人問。,0.9075530767000001,2:1,aligned_ch13.jsonl,101,0.8664298058000001,KEEP,High confidence score (Auto-Keep)
It’s like having somebody come along and tell you the sky is green when it’s actually blue.,這就像有人過來告訴你天空是綠色的，而它明明是藍色的。,0.8357292414,1:2,aligned_ch32.jsonl,27,0.8664420843,KEEP,High confidence score (Auto-Keep)
Jerry takes a deep breath. He tries to hold it in. But he can’t.,傑瑞深吸了一口氣，他想憋住，但無能為力。,0.8148933053,3:1,aligned_ch30.jsonl,37,0.8664652109000001,KEEP,High confidence score (Auto-Keep)
What will the bloggers say?,那些博主會說些什麼呢？,0.8865879178,1:1,aligned_ch26.jsonl,58,0.8664678335,KEEP,High confidence score (Auto-Keep)
"“The diary would be considered evidence, especially if it shows a clear intent to shoot Sandra.",「日記將被視為證據，尤其是如果它記載了槍殺桑德拉的明確意圖的話。,0.8994619250000001,1:1,aligned_ch12.jsonl,64,0.8664723635,KEEP,High confidence score (Auto-Keep)
He has a sad look on his face. He climbs into the car.,他坐上汽車，神色憂傷。,0.6761212945,2:1,aligned_ch24.jsonl,123,0.8664726019000001,KEEP,High confidence score (Auto-Keep)
“And my stuff?,「那我的東西呢？,0.9277682304,1:1,aligned_ch3.jsonl,117,0.8664771318000001,KEEP,High confidence score (Auto-Keep)
“That journal might prove I’m innocent.”,「日記可能會證明我是無辜的。」,0.8720976114000001,1:1,aligned_ch20.jsonl,203,0.8664892316,KEEP,High confidence score (Auto-Keep)
He can make his fictional world believable.”,他可以讓他的虛構世界更加真實可信。」,0.8756740689,1:1,aligned_ch22.jsonl,118,0.8665455580000001,KEEP,High confidence score (Auto-Keep)
I knew eventually you’d figure it out.,我知道最終你會弄清楚的。,0.8669950366,1:1,aligned_ch35.jsonl,108,0.8665512204,KEEP,High confidence score (Auto-Keep)
The doorbell keeps ringing.,門鈴仍在響。,0.8699383140000001,1:1,aligned_ch36.jsonl,69,0.8665539026,KEEP,High confidence score (Auto-Keep)
“It doesn’t work that way.,「不是那樣的。,0.8436485529000001,1:1,aligned_ch32.jsonl,106,0.8665758967,KEEP,High confidence score (Auto-Keep)
Some basic facts. Today is a Friday.,基本情況如下：今天是星期五。,0.7626841068,2:1,aligned_ch1.jsonl,0,0.8665897846,KEEP,High confidence score (Auto-Keep)
“What?,「怎麼了？,0.8680449724,1:1,aligned_ch9.jsonl,213,0.8665941954,KEEP,High confidence score (Auto-Keep)
A few days before the wedding he decides to sneak out the window to go and see her.,在婚禮前幾天，他決定從窗戶溜出去看她。,0.8790240884,1:1,aligned_ch34.jsonl,62,0.8666166067000001,KEEP,High confidence score (Auto-Keep)
"He also doesn’t find the keys. He does find a pair of Sandra’s earrings, which seems a little odd.",他沒有找到鑰匙，只找到桑德拉的一對耳環，這有點兒奇怪。,0.8312081099,2:1,aligned_ch27.jsonl,163,0.866635263,KEEP,High confidence score (Auto-Keep)
"If so, then it must have been Henry that killed Sandra, because I have no memory of it.",如果是這樣的話，那麼肯定是亨利殺了桑德拉，因為我沒有任何有關的記憶。,0.8878477216,1:1,aligned_ch31.jsonl,43,0.8667098284,KEEP,High confidence score (Auto-Keep)
It’s possible.,「有可能。,0.7771822810000001,1:1,aligned_ch15.jsonl,157,0.8667182326,KEEP,High confidence score (Auto-Keep)
He feels light-headed.,他感到頭暈目眩。,0.6649330854000001,1:1,aligned_ch35.jsonl,55,0.8667878509,KEEP,High confidence score (Auto-Keep)
We’re going to need to search your house.,「我們需要搜查你們的房子。,0.8561123610000001,1:1,aligned_ch13.jsonl,36,0.8668077588,KEEP,High confidence score (Auto-Keep)
Hans shakes his head. He looks lost in thought. “That’s stupid.”,漢斯搖搖頭，恍若陷入了沉思：「這麼做太蠢了。」,0.84660393,3:1,aligned_ch19.jsonl,113,0.8668120503000001,KEEP,High confidence score (Auto-Keep)
Is that why Sandra is leaving me?”,桑德拉就是因為這個才要離開我嗎？」,0.8785401583,1:1,aligned_ch1.jsonl,111,0.8668160439,KEEP,High confidence score (Auto-Keep)
Now there are more questions.,現在，問題還遠不止這些。,0.7116495967,1:1,aligned_ch29.jsonl,30,0.8668168783,KEEP,High confidence score (Auto-Keep)
"Before lifting him, Jerry took Eric’s glasses off and put them into his pocket for safekeeping.",在把他抬起來之前，傑瑞把艾瑞克的眼鏡摘了下來，放進口袋裡保管。,0.8853079081,1:1,aligned_ch28.jsonl,33,0.8668181896,KEEP,High confidence score (Auto-Keep)
Sounds like that lady across the road is crazy.,「聽起來像是馬路對面的那個太太瘋了。」,0.7373684645,1:1,aligned_ch12.jsonl,21,0.8668491840000001,KEEP,High confidence score (Auto-Keep)
“I mean are you sure that’s the way you want to play it?,「我的意思是你確定你想這樣玩遊戲嗎？,0.8986319304,1:1,aligned_ch29.jsonl,70,0.8668630123000001,KEEP,High confidence score (Auto-Keep)
"“I don’t remember it,” Jerry tells him.",「我不記得了。」傑瑞說。,0.8748993874000001,1:2,aligned_ch12.jsonl,234,0.8668692112,KEEP,High confidence score (Auto-Keep)
Who?,誰？」,0.8617713451000001,1:1,aligned_ch13.jsonl,48,0.8669140935,KEEP,High confidence score (Auto-Keep)
People say these things because they don’t understand.,不過人們之所以會這樣說，恰巧是因為他們不理解。,0.7846610546,1:1,aligned_ch25.jsonl,11,0.8669307232000001,KEEP,High confidence score (Auto-Keep)
"“There was no Suzan,” she says. “She was just a figment of your imagination.”",「沒有什麼蘇姍，」她說，「蘇姍只是你臆造、虛構出來的人物。」,0.8216311336000001,2:1,aligned_ch5.jsonl,154,0.8669345379000001,KEEP,High confidence score (Auto-Keep)
"So many people you know will have seen that video, from your editor to your doctor to your lawyer to the florist.",很多你認識的人會看到這段視頻，比如你的編輯、你的醫生、你的律師，還有花店老闆。,0.8173108697,1:1,aligned_ch23.jsonl,9,0.8669673800000001,KEEP,High confidence score (Auto-Keep)
“What?” Jerry repeats.,「什麼？」傑瑞重複道。,0.9330570698,1:2,aligned_ch19.jsonl,120,0.8669770956,KEEP,High confidence score (Auto-Keep)
“Sick?”,「病人嗎？」,0.9337097406,1:1,aligned_ch15.jsonl,149,0.8669819832000001,KEEP,High confidence score (Auto-Keep)
"Eva came over on the weekend, and there’s big news. She’s getting married.",伊娃周末過來了，並帶來一個重大消息：她要結婚了。,0.8693689108,2:1,aligned_ch2.jsonl,1,0.8670125008,KEEP,High confidence score (Auto-Keep)
I’m off to breakfast now (good news?,我要去吃早餐了（好消息？,0.8343404531,1:1,aligned_ch32.jsonl,31,0.8670295477000001,KEEP,High confidence score (Auto-Keep)
“But you’ve only got a minute.”,他說，「但你只有一分鐘。」,0.8869655132,1:1,aligned_ch19.jsonl,96,0.8670541644,KEEP,High confidence score (Auto-Keep)
"The music gets louder, and he thinks it’s coming from the bedroom.",音樂更響亮了，他以為是從卧室里傳來的。,0.8203141093,1:1,aligned_ch15.jsonl,152,0.8670833707000001,KEEP,High confidence score (Auto-Keep)
"“Seriously, Jerry, you don’t live there anymore.",「我說真的，傑瑞，你已經不在那裡住了。,0.9061447382000001,1:1,aligned_ch27.jsonl,177,0.8670915365,KEEP,High confidence score (Auto-Keep)
"“Tell me everything,” Tim says.",「告訴我所有的事吧。」蒂姆說。,0.938065052,1:2,aligned_ch10.jsonl,152,0.8671027422,KEEP,High confidence score (Auto-Keep)
“Where did you get the phone?”,「手機是你從哪裡弄的？」,0.9015548825,1:1,aligned_ch19.jsonl,203,0.8671313524,KEEP,High confidence score (Auto-Keep)
“Are you sure?”,「你確定？」,0.9404833317,1:1,aligned_ch3.jsonl,123,0.8671336174000001,KEEP,High confidence score (Auto-Keep)
You understand me?”,你聽懂了嗎？」,0.8753837943,1:1,aligned_ch36.jsonl,43,0.8671373129000001,KEEP,High confidence score (Auto-Keep)
"“Don’t touch them,” Hans says. “Don’t get your prints on them.”",「不要碰，」漢斯說，「不要在上面留下你的指紋。」,0.8827173114,2:1,aligned_ch32.jsonl,82,0.8671464324,KEEP,High confidence score (Auto-Keep)
You spent last night not phoning the police.,你昨晚並沒有打電話報警。,0.8281895518,1:1,aligned_ch29.jsonl,4,0.8671476841,KEEP,High confidence score (Auto-Keep)
And this girl?,那麼這個女孩呢？,0.9420648813,1:1,aligned_ch15.jsonl,82,0.8671811819,KEEP,High confidence score (Auto-Keep)
Where did the knife come from?,刀從何處而來？,0.9204461575,1:1,aligned_ch29.jsonl,26,0.8672206402,KEEP,High confidence score (Auto-Keep)
"In his mind he can see Eva upstairs in her bedroom doing her homework, or talking on the phone to one of her school friends.",在他的腦海里，他可以看到伊娃在樓上的卧室里做家庭作業，或者打電話跟同學聊天。,0.8544571400000001,1:1,aligned_ch33.jsonl,96,0.8672523499,KEEP,High confidence score (Auto-Keep)
“How are you feeling?”,「你覺得怎麼樣？」,0.9195618033,1:1,aligned_ch4.jsonl,54,0.8672747612,KEEP,High confidence score (Auto-Keep)
“Seriously?”,「你說真的？」,0.8431344032,1:1,aligned_ch32.jsonl,164,0.8673083782000001,KEEP,High confidence score (Auto-Keep)
"Hans puts up his hand to stop him. “She’s different, Jerry, because she doesn’t exist. She never existed.”",漢斯揮手制止了他：「她不一樣，傑瑞，那是因為她根本就不存在，她根本就不存在。」,0.8716838956,3:1,aligned_ch20.jsonl,169,0.8673172593,KEEP,High confidence score (Auto-Keep)
What’s the worst that can happen?,還能發生什麼更糟糕的事呢？,0.8232889175,1:1,aligned_ch34.jsonl,13,0.867320478,KEEP,High confidence score (Auto-Keep)
"Three a.m., Jerry, don’t you see what that means?",凌晨三點，傑瑞，難道你不明白這是什麼意思嗎？,0.9246017933,1:1,aligned_ch27.jsonl,62,0.8673453331000001,KEEP,High confidence score (Auto-Keep)
He gets up off the couch.,他從沙發上爬了起來。,0.8743730783,1:1,aligned_ch15.jsonl,83,0.8673580885000001,KEEP,High confidence score (Auto-Keep)
He opens one of the boxes to find a bunch of bank and mortgage statements.,他打開一個盒子，發現一堆銀行賬單和抵押貸款報表。,0.7892189622,1:1,aligned_ch30.jsonl,198,0.8673849106,KEEP,High confidence score (Auto-Keep)
"After finding the knife, you and Sandra spent most of the afternoon watching the news.",發現刀后，你和桑德拉下午大部分時間都在看新聞。,0.8568027020000001,1:1,aligned_ch25.jsonl,20,0.8673937917000001,KEEP,High confidence score (Auto-Keep)
"“Trust me, everything is going to be okay.”",「相信我，會沒事的。」,0.8854409456000001,1:1,aligned_ch18.jsonl,80,0.8673991561000001,KEEP,High confidence score (Auto-Keep)
"You’re a crime writer, Jerry. If you get arrested, you can’t use those crime-writing skills to figure out what happened.",「傑瑞，你是一個犯罪小說家，如果你被逮捕，你就不能動用那些犯罪寫作技巧來搞清楚發生了什麼。,0.9054455757000001,2:1,aligned_ch15.jsonl,125,0.8674139380000001,KEEP,High confidence score (Auto-Keep)
"“Listen, Jerry, you need to listen to me very carefully.",「聽著，傑瑞，你需要仔細地聽我講。,0.9269763827,1:1,aligned_ch27.jsonl,159,0.8674758077,KEEP,High confidence score (Auto-Keep)
I’ve seen a lot of countries.,我去過很多國家。,0.8764205575,1:1,aligned_ch1.jsonl,127,0.8674845695000001,KEEP,High confidence score (Auto-Keep)
“All you had to do was hold on.”,「你堅持就行了。」,0.718576014,1:1,aligned_ch30.jsonl,45,0.8674851656,KEEP,High confidence score (Auto-Keep)
"Madness Diary, let me tell you how my life as a killer began. . . .",「狂人日記」，讓我告訴你我的殺手生涯是如何開始的……,0.8142893314,1:1,aligned_ch37.jsonl,25,0.8674932122000001,KEEP,High confidence score (Auto-Keep)
Hans would rather die than go through what his friend was experiencing.,漢斯寧願死去，也不願體驗他朋友的經歷。,0.7882138491,1:1,aligned_ch35.jsonl,14,0.8675048351,KEEP,High confidence score (Auto-Keep)
