src,mt,labse_score,type,source_file,line_idx,comet_score
"Before he can answer, Hans steps in behind her and pushes a needle into the side of her neck.",還沒等他回答，漢斯就已經出現在她身後，將針頭刺入她脖子的一側。,0.8095216751098633,1:1,aligned_ch30.jsonl,202,0.8407554626464844
You started writing when you were a teenager. You always used the name Henry Cutter.”,你還是個青少年的時候就開始寫作了，一直沿用亨利·卡特這個筆名。」,0.8771463632583618,2:1,aligned_ch0.jsonl,134,0.8407588005065918
"Wait here and let me see what I can do,” he says, and then he slips out the door and once again Jerry is left waiting in the interrogation room, thirsty and all alone.",在這兒等著，我看看我能做些什麼。」他出了門，留下傑瑞獨自在審訊室里口渴難耐地等候著。,0.8214953541755676,1:2,aligned_ch10.jsonl,210,0.8407893776893616
"There may not be anybody home, and even if there is we don’t know they’re going to let us in, and even then the journal may not be there.”",家裡可能沒有人，即使有，我們也不知道他們會不會讓我們進去，我們甚至不知道日記是否還在那兒。」,0.9176363945007324,1:1,aligned_ch11.jsonl,113,0.8408423662185669
"Hans gets his phone out. He uses the GPS function and gets a location on where they are. He brings the car to a stop when the blue dot on the screen is in line with Jerry’s house, only with one house between.",漢斯拿出他的手機，啟用GPS定位功能確定他們的位置，當屏幕上的藍點與傑瑞的房子在一條線上時，他把車停了下來，中間只隔著一幢房子。,0.8963450789451599,3:1,aligned_ch33.jsonl,63,0.8408491611480713
Perhaps funny is the wrong word.,也許用「有趣」這個字眼並不對。,0.7601184248924255,1:1,aligned_ch27.jsonl,154,0.840859591960907
“I mean exactly how that sounds.,「我的意思就是這樣。,0.790151834487915,1:1,aligned_ch18.jsonl,134,0.8408635854721069
Because you don’t remember.,因為你不記得了。,0.9602676033973694,1:1,aligned_ch13.jsonl,51,0.8408636450767517
"He was in book five, and showed up again a few books later.",他出現在第五本書中，又陸續在後來的幾本書中露面。,0.8867738842964172,1:1,aligned_ch16.jsonl,16,0.8408753871917725
"He realizes now that he was wrong—her body was found in the afternoon, but the article says she was killed in the morning.",現在他意識到自己錯了，因為新聞里說她的屍體雖然是在下午被發現的，卻是在早上被害的。,0.8452320694923401,1:1,aligned_ch5.jsonl,111,0.8408886194229126
"Before Jerry can answer, Hans carries on. “Twenty miles between where that woman died and the nursing home, and you’ve got injection marks on your arms.",還沒等傑瑞回答，漢斯繼續說，「那個女人死的地方距離療養院有三十公里，而你的手臂上又有針眼。,0.8266557455062866,2:1,aligned_ch24.jsonl,213,0.8408889770507812
Every time an external door gets opened now a signal is sent to a wristband that Sandra is wearing to alert her.,每當外門打開時，就會有信號發射到桑德拉戴的腕帶上提醒她。,0.7616347670555115,1:1,aligned_ch13.jsonl,23,0.8408920764923096
He disappears.,他走開了。,0.6972708702087402,1:1,aligned_ch12.jsonl,252,0.8409303426742554
She looked like she didn’t believe that. And then?,她看上去不相信：「接下來呢？」,0.7533861398696899,2:1,aligned_ch26.jsonl,26,0.8409414291381836
Which he believes is still up for debate. Hopefully the journal will give them some answers.,他認為這仍然有待證實，希望日記會給他們提供一些答案。,0.7486526966094971,2:1,aligned_ch12.jsonl,74,0.8409895896911621
The whole bathroom smells like wet dog and bleach.,整個洗手間充斥著狗臊味和漂白劑的味道。,0.816734254360199,1:1,aligned_ch17.jsonl,78,0.8409910202026367
Let’s not waste it on sad memories.,咱們能別把時間浪費在凄慘的回憶上嗎？,0.7281568050384521,1:1,aligned_ch1.jsonl,163,0.8409984111785889
"Sandra just kept saying she didn’t know, she didn’t know, but she did know.",桑德拉只是在不停地說她不知道，她不知道，但其實她知道了。,0.8887152671813965,1:1,aligned_ch25.jsonl,32,0.8410269021987915
I just want to escape everything. Can we do that?”,我只是想逃避一切，可以嗎？」,0.8670401573181152,2:1,aligned_ch24.jsonl,96,0.8410379886627197
He reads the first few pages.,他讀了前幾頁。,0.8873034119606018,1:1,aligned_ch30.jsonl,145,0.8410446643829346
Jerry carries on reading.,傑瑞繼續往下讀。,0.8631999492645264,1:1,aligned_ch31.jsonl,54,0.8410764932632446
I was going to dump it later.”,我打算過會兒再扔掉。」,0.8257744908332825,1:1,aligned_ch19.jsonl,56,0.8410899639129639
You must have fallen asleep and when you woke there was a gun in your hand and why is Sandra dead? What happened?,你一定是睡著了，當你醒來時，你的手裡握著一把槍，桑德拉為什麼死了？,0.8949382305145264,2:1,aligned_ch28.jsonl,1,0.8410958051681519
"“I guess it must seem kind of weird, right, me buying the place because it was yours, but it was also a great investment, you know?",「我想這看起來一定很奇怪，我買了這個地方，只因為它是您的，但這也是一筆很大的投資，您知道嗎？,0.9420708417892456,1:1,aligned_ch12.jsonl,119,0.8411043882369995
"The officer walks over with Eva and wishes Jerry a nice day, and Jerry wishes for the same thing—he wishes for a lot of nice days, and then they’re riding the elevator down and heading outside.",警察跟伊娃一起走了過來，他祝傑瑞過得愉快，傑瑞也向他表示祝福。他巴不得以後能有很多愉快的日子。然後他們乘電梯下樓，向外面走去。,0.6973242163658142,1:3,aligned_ch1.jsonl,54,0.8411617279052734
He carries on. “I never even had doubts.,他繼續說：「我甚至從來都沒有懷疑過。,0.8942924737930298,2:1,aligned_ch0.jsonl,71,0.8412076830863953
The rehearsal last night went well.,昨晚的綵排進行得非常順利，一切都沒出什麼岔子。,0.7459833025932312,1:1,aligned_ch19.jsonl,0,0.8412213325500488
"“There is no Suzan,” she says, interrupting him.",「沒有什麼蘇姍。」她打斷他。,0.7776445746421814,1:2,aligned_ch1.jsonl,73,0.8412256836891174
"He wiped blood from the knife onto Jerry’s shirt, then dropped the knife into the pocket of Jerry’s jacket after putting Jerry’s prints all over it.",他把刀子上的血擦到傑瑞的襯衫上，然後把傑瑞的指印按在刀上，再將刀放進傑瑞的外套口袋。,0.8369158506393433,1:1,aligned_ch35.jsonl,47,0.8412361145019531
Jerry doesn’t answer him. There’s nothing you can say to somebody who already has their mind made up.,傑瑞沒有回答，跟那些先入為主的人沒有什麼好說的。,0.7499433755874634,2:1,aligned_ch9.jsonl,93,0.8412832021713257
"Hans isn’t there, not right away, but then ten seconds later he is, pulling up in a dark blue SUV.",漢斯不在，至少現在不在。十秒后，他出現了，坐在一輛深藍色的運動型多用途車裡。,0.7824944257736206,1:2,aligned_ch18.jsonl,42,0.841306209564209
"You remembered the speech at the wedding, you remembered coming home and watching it online over and over.",你記得在婚禮上的講話，記得回家后一遍又一遍地在線觀看視頻。,0.8581991195678711,1:1,aligned_ch26.jsonl,21,0.8413258790969849
“I said don’t say that.”,「我說了，別胡說。」,0.8497488498687744,1:1,aligned_ch9.jsonl,206,0.8413331508636475
"He takes the plastic bag out of his pocket and shakes it out, then puts the towel and the knife inside and rolls it all up.",他把塑料袋從衣兜里掏了出來，抖開，把毛巾和刀放了進去，再卷了起來。,0.8154536485671997,1:1,aligned_ch16.jsonl,53,0.8413350582122803
"“The door isn’t locked,” the man says, and Jerry tries it out.",「門沒有鎖。」男人說。傑瑞試了一下，果然，門「吱呀」一聲開了。,0.797760009765625,1:3,aligned_ch3.jsonl,84,0.8413470983505249
"“Enough,” he tells her, the word forceful, and she sighs and slumps back into her chair as if she’s heard that word a hundred times already.",「夠了。」他鏗鏘有力地說。她嘆了口氣，跌坐在椅子上，好像這個詞她已經聽到過數百次。,0.8423144221305847,1:3,aligned_ch0.jsonl,41,0.8414065837860107
"But the journal has to be there, right?",不過，日記應該還在那裡，對不對？,0.8610907793045044,1:1,aligned_ch20.jsonl,223,0.8414855003356934
"He sees a young boy, probably fifteen or sixteen, help an old lady pick up her bag of groceries that has split open.",他還看到一個十五六歲的年輕小夥子，幫一位老太太撿起地上掉得七零八落的雜貨。,0.7587293386459351,1:1,aligned_ch1.jsonl,78,0.8416010141372681
“What time is the train?”,「幾點的火車？」,0.8666463494300842,1:1,aligned_ch3.jsonl,115,0.8416670560836792
“What the hell kind of place is this?”,「這他媽究竟是什麼破地方？」,0.8396043181419373,1:1,aligned_ch3.jsonl,87,0.8416824340820312
“Here’s what I want you to do for me.,「下面是我想讓你為我做的。,0.9068377614021301,1:1,aligned_ch36.jsonl,42,0.8416891098022461
“I assume so. Why?”,「我猜是的，怎麼了？」,0.8198089599609375,2:1,aligned_ch11.jsonl,75,0.8416957855224609
“You said no more questions.”,「我說你不要再問了。」,0.8124858140945435,1:1,aligned_ch9.jsonl,182,0.8417267203330994
"There is so much to tell you, but let me begin by being blunt.",有太多太多事想要告訴你，但首先，請允許我的直言不諱。,0.8004777431488037,1:1,aligned_ch1.jsonl,31,0.841736376285553
Finally Hans looks at him. “Are you sure about this?”,漢斯看著他說：「你確定嗎？」,0.7763954997062683,2:1,aligned_ch18.jsonl,103,0.8417668342590332
"Hans slowly nods. “After all you’ve gone through today, you probably deserve one.",漢斯緩緩地點點頭：「畢竟你今天經歷的太多了，應該喝一杯。,0.7726536393165588,2:1,aligned_ch32.jsonl,167,0.8417928814888
"“I’ll keep reading,” he says, then looks at the beginning of chapter two.",「我繼續往下讀。」他說，開始讀第二章的開頭。,0.8694440722465515,1:2,aligned_ch30.jsonl,158,0.8418375253677368
What was all that about?,到底是怎麼回事？,0.8076072931289673,1:1,aligned_ch35.jsonl,93,0.8418497443199158
"“Look, Jerry, you could have taken a flight to Mars last week and you wouldn’t even know it.",「你看，傑瑞，上個星期你可以飛到火星的，你甚至不知道。,0.8951997756958008,1:1,aligned_ch20.jsonl,148,0.8419098258018494
"Wait, wait, is the gun under there?”",等等，槍就在這下面嗎？」,0.923255443572998,1:1,aligned_ch12.jsonl,196,0.842018187046051
Jerry remembers somebody telling him once that a frown uses more muscles. The guy who told him that got shot in the back of the head during a drug deal in the back room of a furniture factory.,傑瑞記得有人告訴過他，皺眉需要動用臉部更多的肌肉，那個告訴他這事的人在傢具廠的密室里進行毒品交易時被人開槍擊中了後腦。,0.8775875568389893,2:1,aligned_ch6.jsonl,103,0.8420694470405579
But perhaps they thought the case looked pretty clear cut.,也許他們認為這個案子其實很簡單。,0.7124661207199097,1:1,aligned_ch33.jsonl,115,0.8422415256500244
He’s left the bag with the towel and the knife back in the bathroom.,他把裝著毛巾和刀的塑料袋落在了洗手間里！,0.7048348188400269,1:1,aligned_ch17.jsonl,108,0.842254102230072
Hans uses the remote control to open the garage door back up.,漢斯把車沿原路開了回去，用遙控器打開車庫門。,0.7833961248397827,1:1,aligned_ch24.jsonl,216,0.8422701358795166
"Hans pauses and stares at him. “Come on, Jerry, keep thinking of it as a novel.”",漢斯停頓下來，凝視著他，「好啦，傑瑞，像構思小說一樣好好想想吧。」,0.8410045504570007,2:1,aligned_ch25.jsonl,85,0.842303991317749
It’s actually a journal Eva gave you for Christmas back when she was eleven. She drew a big smiley face on the cover and glued a pair of googly eyes to it.,其實，筆記本是伊娃十一歲時送給你的聖誕禮物，她在封面上畫了一張大笑臉，粘了一雙圓瞪著的眼睛。,0.8443658351898193,2:1,aligned_ch1.jsonl,27,0.8423188924789429
“Like in one of your books.”,「就像你書中所寫的。」,0.8121148347854614,1:1,aligned_ch20.jsonl,155,0.8423665165901184
“And if the wife is home?” Jerry asks.,傑瑞問道：「要是他妻子在家呢？」,0.8804552555084229,1:1,aligned_ch30.jsonl,105,0.8424047827720642
The call didn’t come.,還是沒有人打電話過來。,0.749074399471283,1:1,aligned_ch25.jsonl,24,0.8424234390258789
“I remember somebody pulled her flowers out.”,「我記得有人把她的花拔掉了。」,0.947557806968689,1:1,aligned_ch10.jsonl,183,0.8424597978591919
"The bedroom is facing south, over the backyard, where there is very little in the way of light, but just enough to see the backyard has been paved in concrete too. Jerry guesses the previous owner hated gardening.",卧室朝南，面向後院，光線昏暗，但是足以看到後院也鋪設著混凝土，傑瑞猜測先前的主人一定不喜歡園藝。,0.8565926551818848,2:1,aligned_ch28.jsonl,73,0.8426385521888733
